Nom du cookie,Domaine,Chemin,Durée de Vie,Taille,Valeur,HTTP Only,Sécurisé,SameSite,Catégorie
__gpi,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:14:16
cto_bidid,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 17:14:10
__gads,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:14:16
cto_bundle,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 17:14:10
_tfpvi,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2024-11-13 16:14:15
pbjs-unifiedid,www.jeuxvideo.com,Session,Première-Partie,None,Unknown,False,False,Session
mics_lts,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:14:16
_lr_env_src_ats,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-12-14 16:14:15
_lr_retry_request,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-11-14 17:14:15
mics_vid,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:14:16
_lr_geo_location,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 16:14:15
fidcsnt,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2024-11-13 16:14:15
_pbjs_userid_consent_data,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-12-14 16:14:15
euconsent-v2,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-14 16:14:15
_gid,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 16:14:15
_ga,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-14 02:14:15
didomi_token,.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-14 16:14:15
_lr_geo_location_state,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 16:14:15
_lr_sampling_rate,www.jeuxvideo.com,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 16:14:18
visitor_country,.www.jeuxvideo.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:14:09


datadome,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:35:26
_hjAbsoluteSessionInProgress,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:05:21
_hjSessionUser_2783207,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:35:21
atidvisitor,www.leboncoin.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-12-13 16:35:17
_hjIncludedInSessionSample_2783207,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:05:21
_hjFirstSeen,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:05:21
include_in_experiment,.leboncoin.fr,Session,Tierce Partie,Secure,Unknown,False,True,Session
euconsent-v2,.leboncoin.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:35:20
dblockV,www.leboncoin.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-12-14 01:28:40
__Secure-Install,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-05-15 17:35:17
didomi_token,.leboncoin.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:35:20
_hjSession_2783207,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:05:21
dblockS,www.leboncoin.fr,Session,Première-Partie,None,Unknown,False,False,Session
utag_main,.leboncoin.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:35:17
__Secure-InstanceId,.leboncoin.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-05-15 17:35:17

pbjs-id5id_last,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-02-12 16:38:50
__gpi,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:38:50
nadz_dailyVisits,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-16 00:59:59
_ttp,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:38:49
_hjSession_3078202,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:08:49
_hjIncludedInSessionSample_3078202,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:08:49
_hjAbsoluteSessionInProgress,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:08:49
_hjFirstSeen,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:08:49
pbjs-id5id,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-02-12 16:38:50
beopid,.www.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:38:49
TAPAD,www.doctissimo.fr,Session,Première-Partie,None,Unknown,False,False,Session
_pbjs_userid_consent_data,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-12-14 16:38:49
__gads,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:38:50
didomi_token,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:38:49
_fbp,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-12 16:38:49
permutive-id,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-14 16:38:49
_ga_SZF7Z81G3Q,.doctissimo.fr,Session,Tierce Partie,None,Unknown,False,False,Session
_tt_enable_cookie,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:38:49
_hjSessionUser_3078202,.doctissimo.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:38:49
SA,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 16:38:50
euconsent-v2,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:38:49
_ga,.doctissimo.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-12 16:38:49
Wysistat,www.doctissimo.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-12-13 16:38:47
didomi_token,.doctolib.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:42:05
_cfuvid,.doctolib.fr,Session,Tierce Partie,HttpOnly; Secure,Unknown,True,True,Session
_doctolib_session,www.doctolib.fr,Session,Première-Partie,HttpOnly; Secure,Unknown,True,True,Session
euconsent-v2,.doctolib.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 16:42:05
__cf_bm,.doctolib.fr,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2023-11-14 17:12:03
acid_marketing_obk_spe_cvr,www.doctolib.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-14 17:12:05
esid,www.doctolib.fr,Session,Première-Partie,Secure,Unknown,False,True,Session
ssid,www.doctolib.fr,Persistent,Première-Partie,Secure,Unknown,False,True,2024-12-14 16:42:03
kvn,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 16:45:22
OptanonConsent,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:45:22
s_vi,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:45:21
etuix,.fnac.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-12-11 16:45:21
s_fid,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-08 16:45:22
s_sq,.fnac.com,Session,Tierce Partie,Secure,Unknown,False,True,Session
kameleoonVisitorCode,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:45:22
datadome,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:45:21
eupubconsent-v2,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:45:22
test,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:45:20
iadvize-3-consent,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:45:21
s_cc,.fnac.com,Session,Tierce Partie,Secure,Unknown,False,True,Session
VID,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:15:20
OptanonAlertBoxClosed,.fnac.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:45:22
SID,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-05-12 17:45:20
UID,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-05-12 17:45:20
OrderInSession,.fnac.com,Session,Tierce Partie,Secure,Unknown,False,True,Session
ORGN,.fnac.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-24 16:45:20
OptanonConsent,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:47:26
_fbp,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-12 16:47:27
_hjAbsoluteSessionInProgress,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:17:25
_hjSession_1646490,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:17:25
_hjFirstSeen,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:17:25
eupubconsent-v2,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:47:26
_cs_id,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-14 02:47:25
_gcl_au,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-12 16:47:26
dataiads-analyticsid.ba4e,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-18 16:47:26
_hjIncludedInSessionSample_1646490,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:17:25
_cs_s,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-14 17:17:25
_uetvid,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:47:25
iadvize-501-vuid,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:47:26
_uetsid,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 16:47:25
cto_bundle,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-14 02:47:25
dataiads-analyticsses.ba4e,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:17:26
dartLev,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:47:24
kameleoonVisitorCode,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-28 16:47:26
s_dartCanStc,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:47:24
dartProfPa,.darty.com,Session,Tierce Partie,None,Unknown,False,False,Session
TCID,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:47:24
_cs_c,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-14 02:47:25
mics_lts,www.darty.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:47:26
OptanonAlertBoxClosed,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:47:25
iadvize-501-consent,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:47:26
datadome,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:47:25
_hjHasCachedUserAttributes,www.darty.com,Session,Première-Partie,Secure,Unknown,False,True,Session
tc_cj_v2,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:47:24
dtCookie,.darty.com,Session,Tierce Partie,None,Unknown,False,False,Session
tCdebugLib,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:47:24
tc_payment,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 16:47:26
s_dartCode,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:47:24
etuix,.darty.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-12-11 16:47:25
eb-profile,.darty.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:47:25
mics_vid,www.darty.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:47:26
TCSESSION,.darty.com,Session,Tierce Partie,None,Unknown,False,False,Session
_hjSessionUser_1646490,.darty.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:47:25
templateVariant,www.darty.com,Persistent,Première-Partie,None,Unknown,False,False,2024-11-13 16:47:24
_vfa,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-13 16:52:45
mics_vid,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:52:44
_vfb,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-14 17:22:43
_vfz,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-14 16:58:45
_t_tests,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:52:43
__gads,.20minutes.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:52:44
_cb_svref,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:22:43
_vfa,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-11-13 16:52:43
_chartbeat2,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-13 16:52:43
ownpage_fp2,.20minutes.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-13 16:52:43
_vfb,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-14 17:22:45
nli,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-13 16:52:40
_cb,.20minutes.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-13 16:52:43
euconsent-v2,.20minutes.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 16:52:42
__gpi,.20minutes.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-08 16:52:44
didomi_token,.20minutes.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 16:52:42
atauthority,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-12-15 16:52:42
mics_lts,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-05-12 17:52:44
atuserid,www.20minutes.fr,Persistent,Première-Partie,None,Unknown,False,False,2024-12-15 16:52:40
AB_test_privacy,.tf1info.fr,Persistent,Tierce Partie,None,Unknown,False,False,2023-12-14 16:58:01
TCPID,.tf1info.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-11 16:58:01
TC_PRIVACY,.tf1info.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:58:03
tc_unique_id,.tf1info.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-13 16:58:01
gig_canary_ver,.www.tf1info.fr,Session,Tierce Partie,None,Unknown,False,False,Session
TC_PRIVACY_CENTER,.tf1info.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-12 17:58:03
gig_canary,.www.tf1info.fr,Session,Tierce Partie,None,Unknown,False,False,Session
Session,.materiel.net,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2023-12-14 18:18:58
Geolocation,.materiel.net,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-02-12 18:18:58
_pk_ses.2.fbad,.materiel.net,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-14 18:48:58
_pk_id.2.fbad,.materiel.net,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-11 18:18:58
_pcid,.boursorama.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-14 08:56:43
_pprv,.boursorama.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-14 08:56:43
tc_prvBarPageCounter,.boursorama.com,Session,Tierce Partie,None,Unknown,False,False,Session
didomi_cookies,www.boursorama.com,Persistent,Première-Partie,None,Unknown,False,False,2024-11-14 08:56:43
_pctx,.boursorama.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-12-14 08:56:43
euconsent-v2,.www.boursorama.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-16 08:56:43
__gpi,.boursorama.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 08:56:46
__gads,.boursorama.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 08:56:46
didomi_portal,.www.boursorama.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-16 08:56:43
RT,.boursorama.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-22 08:56:41
csm-hit,www.amazon.com,Persistent,Première-Partie,None,Unknown,False,False,2024-10-30 09:02:00
ubid-main,.amazon.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-14 09:01:56
skin,.amazon.com,Session,Tierce Partie,None,Unknown,False,False,Session
sp-cdn,.amazon.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-11-14 09:01:41
session-id-time,.amazon.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-14 09:01:56
i18n-prefs,.amazon.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-14 09:01:41
session-token,.amazon.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-14 09:01:55
session-id,.amazon.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-14 09:01:56
lastClickUtm,www.veepee.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 10:03:42
_hjSession_1831623,.veepee.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:33:34
_hjFirstSeen,.veepee.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:33:34
_qta_rum,.veepee.fr,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 09:33:47
_hjSessionUser_1831623,.veepee.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-14 09:03:34
_hjIncludedInSessionSample_1831623,.veepee.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:33:34
lastClickPartnerId,www.veepee.fr,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 10:03:42
_hjAbsoluteSessionInProgress,.veepee.fr,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:33:34
OptanonConsent,.veepee.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-13 10:03:31
OptanonAlertBoxClosed,.veepee.fr,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-13 10:03:31
_hjIncludedInSessionSample_3058350,.showroomprive.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:35:08
_hjSessionUser_3058350,.showroomprive.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2024-11-14 09:05:08
_fbp,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-13 09:05:07
_clsk,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-16 09:05:07
_clck,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-11-14 09:05:06
_ttp,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 09:05:03
ABTasty,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-15 09:05:02
ABTastySession,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 09:35:02
_scid_r,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-15 01:23:20
_gat_UA-935150-1,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-15 09:06:00
_uetvid,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 09:04:56
_uetsid,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-16 09:04:56
_hjFirstSeen,.showroomprive.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:35:08
_ga_SVF9N7ZGDD,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-14 19:04:59
chk,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2023-11-15 10:04:50
comptPage,www.showroomprive.com,Session,Première-Partie,None,Unknown,False,False,Session
_hjSession_3058350,.showroomprive.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:35:08
_gcl_au,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-02-13 09:04:55
_scid,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-15 01:23:20
__rtbh.lid,www.showroomprive.com,Persistent,Première-Partie,None,Unknown,False,False,2024-11-14 10:04:56
_gid,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2023-11-16 09:05:00
mics_lts,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-11-14 09:04:51
_hjHasCachedUserAttributes,www.showroomprive.com,Session,Première-Partie,Secure,Unknown,False,True,Session
mics_lts,www.showroomprive.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-13 10:04:56
_hjAbsoluteSessionInProgress,.showroomprive.com,Persistent,Tierce Partie,Secure,Unknown,False,True,2023-11-15 09:35:08
mics_uaid,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-11-14 09:04:51
mics_vid,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-11-14 09:04:51
_tt_enable_cookie,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 09:05:03
cikneeto_uuid,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-09 09:04:50
cikneeto,.showroomprive.com,Session,Tierce Partie,None,Unknown,False,False,Session
rgpd_cookies,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-05-15 10:04:50
SRP,www.showroomprive.com,Session,Première-Partie,Secure,Unknown,False,True,Session
SRPInscription,www.showroomprive.com,Session,Première-Partie,Secure,Unknown,False,True,Session
usrsrc,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-15 01:23:07
_ga,.showroomprive.com,Persistent,Tierce Partie,None,Unknown,False,False,2024-12-19 09:05:00
FPID,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-12-19 09:04:55
TS01ac3dcd,.showroomprive.com,Session,Tierce Partie,None,Unknown,False,False,Session
mics_vid,www.showroomprive.com,Persistent,Première-Partie,None,Unknown,False,False,2024-05-13 10:04:56
dtCookie,.showroomprive.com,Session,Tierce Partie,None,Unknown,False,False,Session
SRPGUID,.showroomprive.com,Session,Tierce Partie,None,Unknown,False,False,Session
SRPDATA,www.showroomprive.com,Session,Première-Partie,Secure,Unknown,False,True,Session
uid,.showroomprive.com,Persistent,Tierce Partie,HttpOnly; Secure,Unknown,True,True,2024-11-14 09:04:51
SRPARF,www.showroomprive.com,Session,Première-Partie,Secure,Unknown,False,True,Session
SRPCRM,www.showroomprive.com,Persistent,Première-Partie,Secure,Unknown,False,True,2023-11-15 09:24:56
_pk_ses.2.63f8,notube.io,Persistent,Première-Partie,None,Unknown,False,False,2023-11-15 09:36:21
_pk_id.2.63f8,notube.io,Persistent,Première-Partie,None,Unknown,False,False,2024-12-12 09:06:21
acceptCookies,notube.io,Persistent,Première-Partie,None,Unknown,False,False,2024-11-14 09:06:16
